Stop_id,Stop_Name
12302,FELETTO (EX GUGLIELMETTI)
12305,FELETTO (P.ZA MARTIRI FELETTESI)
12308,FELETTO (V. FONTANA 60)
12314,RIVAROLO (GARAGE SADA)
12317,RIVAROLO (BV. EATON LIVIA)
12323,RIVAROLO (SALP)
12329,RIVAROLO (STAZIONE)
12332,RIVAROLO (CENTRO)
12338,RIVAROLO (ETI)
12341,RIVAROLO (C.SO  INDIPENDENZA/V. F.CERRANO)
12344,RIVAROLO (VESIGNANO)
12353,SALASSA
12356,SALASSA (OFFICINE DEGRA)
12359,VALPERGA (REG. VALLERO)
12360,VALPERGA (IST. CIAC)
12362,VALPERGA (STAZIONE)
12368,VALPERGA (CHIESA)
12371,VALPERGA (V. CUORGNE'/V. MASSOLA)
12372,VALPERGA (V. CUORGNE'/STR. PUET)
12374,CUORGNE' (V. BRIG. PARTIGIANE 41)
12377,CUORGNE' (V. BRIG. PARTIGIANE 16)
12383,SALTO (V. VALLI DELL'ORCO/V. RUFFATTO)
12384,PONT (V. ROMA 56)
12389,PONT (V. ROMA/V. BERTOLDI)
12392,SALTO (P.ZA I MAGGIO)
12398,SPINETO (PIOVA-MULINO)
12401,SPINETO (V. CUORGNE' 133)
12404,SPINETO (CENTRO)
12407,SPINETO (RUFFINATTI)
12413,CASTELLAMONTE (VI.MU)
12415,CASTELLAMONTE (V. CANEVA)
12416,CASTELLAMONTE (EX STAZIONE)
12419,CASTELLAMONTE (S.GRATO/BOTTA)
12425,CASTELLAMONTE (BV. PREPARETTO)
12431,CASTELLAMONTE (CASCINA LA SPINA)
12437,BALDISSERO (BETTOLINO)
12440,BALDISSERO (BV. TORRE)
12443,BALDISSERO (FRAZ. PRAMONICO)
12446,STRAMBINELLO (BV. P.TE PETRI-CASA BIAVA)
12449,STRAMBINELLO (BV. P.TE PETRI)
12450,STRAMBINELLO (BARACCONE)
12452,QUAGLIUZZO (S.P. 14-N. 222)
12455,QUAGLIUZZO (MUNICIPIO)
12458,PARELLA (P.ZA BARATTIA)
12461,COLLERETTO GIACOSA
12463,"COLLERETTO GIACOSA (SP63 KM 3,100)"
12464,LORANZE' CAMPANA (V. PASQUERE)
12467,SAMONE (PONTE RIBES)
12473,RIVAROLO (CASE FANFANI)
12476,FAVRIA (P.L.-ENEL)
12479,FAVRIA (COLLEGIO BERTANO)
12482,FAVRIA (V. S.PIETRO/P.ZA MARTIRI LIBERTA')
12483,FAVRIA (SCUOLE MEDIE)
12485,FAVRIA (STAZIONE)
12488,OGLIANICO (P.ZA STATUTO)
12491,OGLIANICO (CAMPO SPORTIVO)
12497,LOMBARDORE (CASCINA BOSSOLE)
12503,SAN BENIGNO (PORTAEREI DEL MOBILE)
12527,VOLPIANO (S.MICHELE)
12530,SAN BENIGNO (STAZIONE)
12533,SAN BENIGNO (BV. CIRCONVALLAZIONE 31)
12536,SAN BENIGNO (V. CHIVASSO)
12539,SAN BENIGNO (ALPINA)
12541,SAN BENIGNO (STAB. ICSA)
12542,SAN BENIGNO (V. RIVAROLO/V. CAROBIA)
12545,BOSCONERO (BV. CIRCONVALLAZIONE)
12548,BOSCONERO (V. NIGRA/V. ALIGHIERI)
12551,BOSCONERO
12552,ALBA (STAZIONE FERROVIARIA)
12554,ALBA (DEPOSITO)
12560,ALBA (RONDÒ)
12563,ALBA (DANIELS)
12566,ALBA (MUSSOTTO-STAZIONE)
12569,MUSSOTTO (BV. GUARENE)
12571,MUSSOTTO (P.ZA DELLA CHIESA)
12572,ALBA (MUSSOTTO-PONTE NERO)
12575,BORBORE (SIONERI)
12578,BORBORE (MOMBELLI)
12581,BORBORE (VALMAGGIORE)
12584,BORBORE (BV. SOCCO)
12587,BORBORE (V. TORINO)
12590,BORBORE (CARTIERA)
12593,CANALE (V. RUBIAGNO)
12596,CANALE (DISTRIBUTORE ESSO)
12599,CANALE (P.ZA MARTIRI)
12602,CANALE (P.ZA MARCONI)
12605,CANALE (SAN ROCCO)
12608,MONTA' (PONTE MURINALDO)
12611,MONTA' (P.ZA VITTORIO VENETO)
12614,MONTA' (S.LUCIA)
12617,MONTA' (BV. S.VITO)
12620,MONTA' (CASTELLERO)
12623,BUSANO (V. VALPERGA 23)
12626,PRALORMO (LAGO SPINA)
12629,PRALORMO (CAMICERIA)
12632,PRALORMO (P.ZA RISORGIMENTO)
12656,CANALE (P.ZA MARTIRI-ENOTECA)
12659,SAN GIORGIO (SS457-CASCINOTTI)
12662,MONTEU ROERO (BV. BRICCO-FERRERI)
12663,MONTEU ROERO (Z.I. RIVETTO)
12665,MONTEU ROERO (BV. RIVETTI)
12668,MONTEU ROERO (CANTON SANDRI)
12671,MONTEU ROERO (TRE RIVI)
12677,MONTEU ROERO (BV. CONELIANO)
12680,MONTEU ROERO (BV. S.STEFANO)
12683,MONTEU ROERO (V. UMBERTO I/V. FONDO VILLA)
12686,MONTEU ROERO (P.ZA MUNICIPIO)
12689,CARAMAGNA (CAMPO SPORTIVO)
12692,MONTEU ROERO (BV. MONTALDO)
12695,MONTEU ROERO (BV. SAN GRATO)
12698,MONTEU ROERO (BV. SAN LUIGI)
12701,MONTEU ROERO (BV. SAN BERNARDO)
12704,MONTEU ROERO (BV. BALDISSERO)
12707,MADONNA DEL PILONE
12708,SOMMARIVA BOSCO (V. CANALE 59)
12709,SOMMARIVA BOSCO (V. SALUZZO 33)
12710,SOMMARIVA BOSCO (V. TORINO)
12713,CARAMAGNA (P.ZA UMBERTO I)
12716,CARAMAGNA (V. SAN SEBASTIANO/V. MAZZINI)
12719,CARAMAGNA (STR. CARMAGNOLA)
12725,ALBA (C.SO EUROPA/V. STOPPA)
12728,ALBA (C.SO EUROPA-LICEO SCIENTIFICO)
12731,ALBA (C.SO EUROPA/V. ALDO MORO)
12734,ALBA (C.SO EUROPA/V. SAN PIO V)
12737,ALBA (C.SO EUROPA/V. SCAGLIONE)
12740,ALBA (C.SO EUROPA/V. VIBERTI)
12743,ALBA (PRESTEL)
12746,GALLO (CANTINA RODDI)
12749,GALLO (SEBASTE)
12750,GALLO (BV. BORZONE)
12752,GALLO (FRAZ. CIOCCHINI)
12755,GALLO (V. GARIBALDI)
12758,GALLO (STAB. MONDO RUBERT)
12761,GALLO (CARROZZERIA MASCARELLO)
12764,SERRALUNGA (BIVIO)
12767,CASTIGLIONE (BIVIO)
12770,BATASIOLO (BV. PLUCOTTI-MANZONI)
12773,GARBELLETTO (BV. ANNUNZIATA)
12774,LA MORRA (BORG. GANCIA)
12776,BAROLO (PONTE ROCCA)
12779,BAROLO (BUSSIA-SCIULIN)
12782,BAROLO (V. VALLE VIGNANE)
12788,BAROLO (P.ZA CABUTTO)
12791,BAROLO (CIRCONVALLAZIONE)
12794,NOVELLO (BV. CIOCCHINI-MASCARELLI)
12797,NOVELLO (P.ZA MONVISO)
12800,NOVELLO (BV. TARDITI-CORINI)
12803,NOVELLO (CASCINA MASCARELLO)
12806,NARZOLE (BIVIO)
12809,MONCHIERO (FRAZ. FORNACI)
12812,MONCHIERO (P.ZA ABBONA)
12815,OZEGNA (BV. SEGHERIA)
12818,OZEGNA
12821,CASTELLAMONTE (SANT'ANTONIO)
12824,CASTELLAMONTE (DISTR. AGIP)
12827,CASTELLAMONTE (V. ROMANA)
12833,VALLE TALLORIA (BV. CARZELLO)
12836,VALLE TALLORIA (CAPPELLA)
12839,VALLE TALLORIA (POSTA)
12842,VALLE TALLORIA (CROCE)
12845,VALLE TALLORIA (BORGO NUOVO)
12848,VALLE TALLORIA (CANALASSO)
12851,SINIO (BOSCHETTO)
12854,SINIO (SANT'ANTONIO)
12857,SINIO (CASCINA FONTANA)
12860,SINIO (CAVALLO)
12863,SINIO (BORGO NUOVO)
12866,SINIO (PILONE CENEROTTO)
12869,SINIO (P.ZA MARCHISIO D'OLINDO)
12872,GALLO (BORZONE)
12875,GALLO (BV. VAL DI SERRA)
12878,GALLO (GIACCO)
12881,GALLO (FARINETTI)
12884,GALLO (GRINZANE)
12887,CASTIGLIONE (LORENZOTTO)
12890,CASTIGLIONE (MONTANELLO)
12893,CASTIGLIONE FALLETTO (V. ROMA)
12896,CASTIGLIONE (V. MONFORTE 1)
12899,CASTIGLIONE (CASE BORGOGNO)
12902,BUSSIA (BORGATA)
12905,MONFORTE (PIAN POLVERE)
12908,MONFORTE (CASCINA FANTINI)
12911,MONFORTE (FONTE SANT'ELIGIO)
12914,MONFORTE (COND. MONTEROSA)
12917,MONFORTE (V. PALESTRO)
12918,MONFORTE (P.ZA MONS. DALL'ORTO)
12920,MONFORTE (SETTE VIE-CORNARETTI)
12923,MONFORTE (CANTINA ROCHE)
12926,MONFORTE (CASA BRUCIATA)
12929,MONFORTE (MANZONI-SOTTANI)
12932,MONCHIERO (FRAZ. CUCCHI)
12935,MONCHIERO (MAESTRA)
12938,SERRALUNGA (FONTANA FREDDA)
12941,SERRALUNGA (BV. PERNO)
12944,SERRALUNGA (FRAZ. SORANO)
12947,SERRALUNGA (BAUDANA)
12950,SERRALUNGA (CASCINA PARAFADA)
12953,SERRALUNGA (BV. CERRATI)
12956,SERRALUNGA (P.ZA CASTELLO)
12959,SERRALUNGA (FRAZ. ONORATI)
12962,SERRALUNGA (BV. SINIO)
12965,SERRALUNGA (CASCINA BAGARINA)
12968,SERRALUNGA (CASCINA ARIONA)
12971,SERRALUNGA (MADONNA DELLA NEVE)
12974,RODDINO (BV. CENTRO)
12977,RODDINO (POZZETTI)
12980,RODDINO (PLUCIO)
12983,RODDINO (CHIESA SANT'ANNA)
12986,MONFORTE (BV. RODDOLI)
12989,MONFORTE (FORNACE)
12992,VOLPIANO (BV. CEBROSA)
12995,VOLPIANO (PISCINA-V. TRENTO)
12998,VOLPIANO (V. TORINO 21)
13001,VOLPIANO (V. TORINO 81-LAGO AZZURRO)
13004,VOLPIANO (V. TORINO 149)
13007,SETTIMO (V. TORINO/V. DE NICOLA)
13010,SETTIMO (V. TORINO-LUCCHINI)
13013,SETTIMO (MOTORIZZAZIONE)
13046,SAN BENIGNO (V. IVREA 25)
13052,FOGLIZZO (OFF. VECCHIA)
13055,FOGLIZZO (V. ROMA)
13060,FOGLIZZO (V. UMBERTO I 67)
13061,FOGLIZZO (V. CALUSO/V. CAVOUR)
13063,SAN GIUSTO (MOTTURA)
13066,SAN GIUSTO (V. XXV LUGLIO/V. NIGRA)
13069,SAN GIUSTO (PESO)
13072,RIVAROLO (C.SO ITALIA)
13075,RIVAROLO (CASCINA LEA)
13078,SAN GIUSTO (CAPPELLA)
13081,SAN GIUSTO (BV. LUSIGLIÈ)
13087,SAN GIORGIO (V. MARCONI)
13090,SAN GIORGIO C.SE
13093,SAN GIORGIO (BV. CUCEGLIO)
13094,SAN GIORGIO (BV. CUCEGLIO 2)
13096,SAN GIORGIO (V. MONTALTO-KM 2)
13102,MONTALENGHE (V. MEINARDI)
13108,VILLATE (VILLATE-VILLA DEL BOSCO)
13111,VILLATE
13114,BESSOLO
13120,OZEGNA (PALAZZETTO DELLO SPORT)
13126,AGLIE' (CASCINA MALESINA)
13132,AGLIE' (COND. OLIVETTI)
13135,AGLIE'
13138,AGLIE' (CAMPO SPORTIVO)
13141,AGLIE' (ILTAR)
13144,AGLIE' (BV. SANTA MARIA)
13147,BAIRO (CIRCONVALLAZIONE)
13150,TORRE (BV. BAIRO)
13153,TORRE (PESO)
13156,BALDISSERO (CIMITERO)
13159,SCARMAGNO (MASERO)
13162,SCARMAGNO (SP82-STABILIMENTO)
13171,BRUSASCO (P.ZA RITANA)
13209,ALPIGNANO (P.ZA ROBOTTI)
13218,ALPIGNANO (V. CASELETTE-STAB. PHILIPS)
13221,CASELETTE (C.SO SUSA/V. GALILEI)
13222,CASELETTE (C.SO SUSA/V. ALPIGNANO)
13223,CASELETTE (C.SO SUSA/V. RAVETTO)
13225,CASELETTE (C.SO SUSA/STR. DEI PRATI)
13233,CASELETTE (C.SO SUSA 231)
13236,CASELETTE (C.SO SUSA 242)
13237,CASELETTE (BV. REG. GRANGIOTTO)
13239,CASELETTE (C.SO SUSA 330)
13242,CASELETTE (SP 198/C.SO SUSA)
13245,MILANERE (V. ALMESE 60)
13248,MILANERE (V. ALMESE 65)
13251,MILANERE (V. ALMESE 31)
13254,DRUBIAGLIO (BIVIO)
13257,RIVERA (CAEM)
13260,RIVERA (P.ZA COMBA)
13263,ALMESE (V. RIVERA 41)
13264,RIVOLI (V. DON MURIALDO) CAP
13266,ALMESE (V. CADUTI)
13269,ALMESE (P.ZA MARTIRI)
132699,ALMESE (P.ZA MARTIRI)
13272,VILLARDORA (BV. RUBIANA)
13275,VILLARDORA (PIZZERIA)
13278,VILLARDORA (V. S.AMBROGIO/V. BARATTA)
13281,VILLARDORA (V. S.AMBROGIO 63)
13284,VILLARDORA (V. S.AMBROGIO/V. CANAVERE)
13287,VILLARDORA (TORRE DEL COLLE)
13290,NOVARETTO (V. DE GASPERI 99)
13293,CAPRIE (V. DE GASPERI/V. CELLE)
13296,NOVARETTO (CHIESA)
13299,CAPRIE (V.LE KENNEDY/V. SAN MICHELE)
13302,CAPRIE (COMUNE)
13305,CAPRIE (V. ROMA)
13308,CAPRIE (V. ROMA-CASTELLO)
13311,CONDOVE (V. TORINO 58)
13314,CONDOVE (V. TORINO 19)
13329,RIVOLI (CORSO SUSA / CORSO DE GASPERI)
13332,RIVOLI (CENTRO COMMERCIALE)
13335,RIVOLI (FRAZ. PEROSA)
13338,ROSTA (SIRENA)
13341,ROSTA (CORSO MONCENISIO / STRADA AMBARURA)
13344,ROSTA (CORSO MONCENISIO / STRADA DELLA RISERA)
13350,FERRIERA (CORSO TORINO - DISTRIBUTORE)
13351,FERRIERA (V. DELLA TORRE-CAP)
13353,FERRIERA (C.SO SUSA 5/V. GATTA)
13356,FERRIERA (TEKSID)
13357,AVIGLIANA (V. FALCONE-POLIAMBULATORIO)
13359,AVIGLIANA (CORSO TORINO - DISTRIBUTORE)
13362,AVIGLIANA (CORSO DORA - STAZIONE)
13365,AVIGLIANA (GRANGIA)
13368,ALMESE (V. AVIGLIANA 117)
133688,ALMESE (V. AVIGLIANA 119)
13371,ALMESE (V. AVIGLIANA 85)
13374,ALMESE ( MALATRAIT I )
13377,ALMESE ( MALATRAIT II )
13380,ALMESE (V. COPERTILI)
13383,ALMESE (FRAZ. SOFFIETTI)
13386,RUBIANA (FRAZ. TETTI)
13389,RUBIANA (VIA ROMA - DEPOSITO GTT)
13392,RUBIANA (P.ZZA ROMA)
13425,NIQUIDETTO
13428,BERTESSENO (BIVIO)
13434,ALPIGNANO (V. SUSA-DISTRIBUTORE)
13459,TORINO (C.SO STATI UNITI/C.SO RE UMBERTO) CAP
13488,LORANZE' CAMPANA (DISTRIBUTORE)
13529,ORBASSANO (NUOVA ROTONDA)
13550,RIVALTA (FRAZ. GERBOLE-CAUDANO)
13553,RIVALTA (FRAZ. PRABERNASCA-V. PIOSSASCO)
13556,RIVALTA (FRAZ. PRABERNASCA-V. SANGANO)
13559,BRUINO (V. ORBASSANO/V. MARCONI)
13562,BRUINO (ALBA SERENA)
13571,BRUINO (V. TORINO/V. CORDERO)
13574,BRUINO (V. SUSA-PINEROLO 70)
13577,SANGANO (VILLA AUGUSTA)
13580,SANGANO (V. PINEROLO SUSA 78)
13583,SANGANO (VILLAGGIO LA LUCCIOLA)
13586,TRANA (BORG. MORANDA)
13589,TRANA (BORG. GALLETTO)
13592,TRANA (CAVE)
13595,TRANA (V. XX SETTEMBRE)
13598,TRANA (BV. REANO)
13600,TRANA (SANTUARIO)
13603,TRANA (S.BERNARDINO-BORG. UDRITTO)
13606,TRANA (S.BERNARDINO-V. RIVOLI)
13607,TRANA (S.BERNARDINO-GIARDINI REA)
13609,TRANA (S.BERNARDINO-CASERMA)
13612,TRANA (S.BERNARDINO-BORG. USSEGLIO)
13615,GIAVENO (DOGALI)
13618,GIAVENO (BORG. POGOLOTTI)
13621,GIAVENO (LAC DOR)
13624,GIAVENO (P.LE OPERATORI DI PACE)
13627,GIAVENO (V.LE REGINA ELENA)
13633,BRUINO (V. VOLVERA)
13651,GIAVENO (VIA COAZZE - DEPOSITO GTT)
13672,ORBASSANO (V. PARINI)
13675,RIVAROLO (LUPA)
13687,RIVALTA (TETTI FRANCESI-ALLEMANDI)
13688,PIOSSASCO (VIA ADIGE)
13690,PIOSSASCO (CASCINA GAROLA)
13693,PIOSSASCO (FORNACI BALLA)
13696,PIOSSASCO (BAR GINO)
13699,PIOSSASCO (V. SUSA/V. CAVOUR)
13702,PIOSSASCO (PORTICI)
13705,PIOSSASCO (PESO)
13708,PIOSSASCO (MARCHILE)
13711,PIOSSASCO (MILONE)
13714,PIOSSASCO (V. CAPPELLA)
13717,PIOSSASCO (BV. COMBE)
13723,CUMIANA (CASCINASSA)
13726,CUMIANA (LO SCUDIERO)
13729,CUMIANA (LUISETTI)
13732,CUMIANA (BIVIO)
13735,CUMIANA (FRAZ. NEVE)
13738,CUMIANA (ELASTOR)
13741,CUMIANA (FRAZ. PIEVE)
13744,CUMIANA (VILLAGGIO SANT' ANNA)
13750,CUMIANA (V. PROVINCIALE 1)
13754,CUMIANA
13757,CUMIANA (STR. SAN MARTINO)
13760,CUMIANA (TAVERNETTE)
13763,CUMIANA (SAN GIACOMO)
13766,FROSSASCO (STR. DEL VALLONE)
13772,FROSSASCO (BIVIO)
13775,FROSSASCO (TROMBOTTO)
13778,ROLETTO (BV. ROLETTO)
13784,PINEROLO (V. GALILEI)
13793,PINEROLO (MACUMBA)
13796,PINEROLO (SAN LAZZARO)
13799,PINEROLO (BV. CARMAGNOLA)
13805,PINEROLO (P.ZA CAVOUR)-CAPOLINEA
13808,FROSSASCO (V. DEL BOSCHETTO)
13811,FROSSASCO (V. BV. 5)
13814,FROSSASCO (P.ZA ROMA)
13817,FROSSASCO (BV. ROLETTO)
13820,FROSSASCO (CARABINIERI)
13823,CANTALUPA (P.ZZA JUVENAL)
13877,RIVOLI (STR. S.MARIA)
13880,CORBIGLIA (STR. PIAI)
13883,CORBIGLIA (STR. CASC.TAVOLARA)
13886,CORBIGLIA
13887,VILLARBASSE (FRAZ.CORBIGLIA-STR. DELLA BASSA)
13889,CORBIGLIA (V. TOLAI)
13892,VILLARBASSE (V. CROCE SANT'AMATO)
13895,VILLARBASSE (V. PREILES)
13904,VILLARBASSE (V. BRAIDA)
13907,VILLARBASSE (BV. SANGANO)
13910,VILLARBASSE (REG. AVENAT)
13913,REANO (V. VILLARBASSE)
13916,REANO (V. DELLA NOMBARDA)
13919,REANO (V. ROMA 24)
13937,RIVOLI (BORGONUOVO)
13943,ROSTA (V. UGIE)
13946,ROSTA (V. SABBIONERA)
13949,ROSTA (V. MARCONI)
13952,ROSTA (P.ZA IV NOVEMBRE)
13955,ROSTA (P.ZA CADUTI DI NASSIRYA)
13958,ROSTA (V. MARGROT)
13959,AVIGLIANA (P.ZA DEL POPOLO)
13961,BUTTIGLIERA (V. RAGAZZI DEL 99-MADONNA DEI BOSCHI)
13964,BUTTIGLIERA (C.SO SUPERGA/STR. DEGLI ABAY)
13967,BUTTIGLIERA (C.SO SUPERGA-BANCA)
13968,BUTTIGLIERA (C.SO SUPERGA 7)
13982,BUTTIGLIERA (BORG.NICOLA)
14015,RIVOLI (V. RIVALTA 110)
14016,RIVOLI (V. RIVALTA 89)
14018,RIVALTA (STAB. RESCOM)
14023,RIVAROSSA (FRAZ. GRANGETTO)
14024,RIVALTA (V. EINAUDI/STR. S.VITTORE)
14026,FRONT (GRANGE)
14033,RIVALTA (V. MORIONDO/V. LA MALFA)
14048,ORBASSANO (SCUOLE)
14120,CASTELLAMONTE (CASCINA GINESTRA)
14186,PIOSSASCO (VILLAGGIO LA QUERCIA)
14189,PIOSSASCO (V. SUSA/V. CARMAGNOLA)
14192,LOMBARDORE (MULINO)
14195,RIVAROSSA (V. S.FRANCESCO)
14198,RIVAROSSA
14201,RIVAROSSA (DEPOSITO)
14205,BUSANO (BV. CIMITERO)
14209,FRONT (GRANGE-BIVIO)
14212,FRONT (SP.39)
14215,FRONT (BV. GRANGE)
14218,FRONT (SCUOLE)
14221,FRONT (CARTIERA)
14224,FRONT (BAR PAULA)
14230,FRONT (FRAZ. RIVERA)
14233,BUSANO (STAB. FILS ESSECI)
14236,BUSANO (CASCINA GRANGIASSA)
14239,BUSANO (V. IGONETTI)
14245,RIVARA (FRAZ. RESSIA)
14248,RIVARA (FRAZ. S.BERNARDINO)
14251,RIVARA (P.ZA BARBACANIA)
14254,RIVARA (OFF. ROSTAGNO)
14257,FORNO (FRAZ. MUSSOTTI)
14260,FORNO (FRAZ. CROSI)
14263,FORNO (COOPERATIVA)
14266,FORNO (FRAZ. MARIETTI)
14269,FORNO (DEPOSITO GTT)
14311,SAN FRANCESCO AL CAMPO (V. ROMA)
14314,SAN FRANCESCO AL CAMPO (FRAZ. S.ANNA)
14317,SAN FRANCESCO AL CAMPO (BV. SEDIME)
14320,SAN FRANCESCO AL CAMPO (L'ASSUNTA)
14323,SAN FRANCESCO AL CAMPO (FRAZ. CENTRO)
14326,PALAZZO GROSSO (V. TORINO/V. 25 APRILE)
14332,FRONT (BV. VAUDA)
14335,BARBANIA (BV. GIANOTTI)
14338,BARBANIA (CARABINIERI)
14341,FORNO (MAGLIO)
14344,BARBANIA
14392,CASELLE (STR. AEROPORTO 44)
14395,SAN MAURIZIO (OSPEDALE F. FRATELLI)
14398,SAN MAURIZIO
14400,SAN MAURIZIO (V. REMMERT 12)
14405,SAN MAURIZIO (C.SO MATTEOTTI/V. VALLE)
14407,SAN MAURIZIO (V. DE AMICIS 28)
14410,SAN FRANCESCO AL CAMPO (FRAZ. GAMBERI)
14416,CASELLE (AEROSTAZIONE)
14418,CASELLE (ALENIA SUD)
14425,CASELLE (AERITALIA NORD)
14431,MALANGHERO
14434,MALANGHERO (BV. S.MAURIZIO)
14437,SAN FRANCESCO AL CAMPO (SEDIME)
14440,CIRIE' (V. ROMA/P.ZZA LORETO)
14443,CIRIE' (P.ZA CASTELLO)
14447,CIRIE' (STAZIONE)
14450,LANZO (MOVICENTRO)
14453,GERMAGNANO (STAZIONE FERROVIARIA)
14459,GERMAGNANO (PIAN BAUSANO)
14462,GERMAGNANO (BV. CASTAGNOLE)
14465,VIU' (BORGO)
14466,VIU' (BV. TOGLIE)
14467,VIU' (LOC. MALPASSO)
14468,VIU' (FUBINA)
14469,VIU' (LOC. FURNA')
14470,VIU' (LOC. PORTE)
14471,VIU' (MONDREZZA)
14472,VIU' (BV. OLDRI)
14473,VIU' (P.ZA VITTORIO VENETO)
14474,VIU' (P.ZA 24 MAGGIO)
14475,VIU' (VERSINO)
14476,VIU' (SP32 KM 13)
14477,VIU' (FUCINE-BV. COL DEL LYS)
14480,VIU' (LOC. GUICCIARDERA)
14483,VIU' (LOC. TRICHERA)
14484,VIU' (SP32 KM 17)
14485,"LEMIE (SP32 KM 18,5)"
14486,LEMIE (FORNO)
14489,LEMIE (VILLA)
14492,LEMIE
14495,LEMIE (CHIANDUSSEGLIO)
14496,LEMIE (LOC. CHIAMPIETTO)
14498,LEMIE (SALETTA)
14501,USSEGLIO (PIAZZETTE)
14504,USSEGLIO (PIANETTO)
14507,USSEGLIO (CHIABERTO)
14510,USSEGLIO (CENTRO)
14513,USSEGLIO (VILLARETTO)
14516,USSEGLIO (CAPOLINEA)
14534,VIU' (LOC. MOLAR)
14537,COL SAN GIOVANNI (BV. RICHIAGLIO)
14540,COL SAN GIOVANNI
14552,CASELLE (STAZIONE/V. AUDELLO)
14555,CASELLE (STR. CIRIE'/V. DEGLI OROLOGI)
14558,CASELLE (STR. CIRIÈ 46)
14561,CASELLE (CIRIÈ/BALLARINI)
14564,CASELLE (STR. CIRIÈ 199)
14567,SAN MAURIZIO (FRAZ. CERETTA)
14570,SAN MAURIZIO (CERETTA/V. TORINO 67)
14573,CIRIE' (LOC. BARELLA)
14576,CIRIE' (STR. TORINO 112)
14582,CIRIE' (TORINO/REMONDI-IST.GRASSI)
14585,CIRIE' (V. TORINO/DISTR. AGIP)
14588,BARBANIA (V. DI COLLE)
14615,CIRIE' (OSPEDALE)
14618,CAVAGNOLO (CINEMA)
14621,CAVAGNOLO (FRAZ. FRANZE)
14623,CARAMAGNA (FUCINA)
14626,CAVAGNOLO (BV. MARCORENGO)
14627,BROZOLO (STAZIONE FERROVIARIA)
14630,BROZOLO
14633,BROZOLO (PIRENTA)
14636,ROBELLA (BIVIO)
14639,ROBELLA (CAVALLO BIANCO)
14640,S. ANNA (CENTRO)
14642,ROBELLA (BV. MONTIGLIO)
14645,MURISENGO (LOC. GALLO)
14648,MURISENGO
14651,MURISENGO (LOC. RIVO)
14654,MURISENGO (S.CANDIDO)
14657,MURISENGO (S.CANDIDO-FORNACE)
14660,MURISENGO (BV. VILLADEATI)
14663,ODALENGO GRANDE (POZZO)
14666,ODALENGO GRANDE (BV. S.ANTONIO)
14669,ODALENGO GRANDE (BIVIO)
14672,VALLE CERRINA (BV. MONTALERO)
14675,VALLE CERRINA (BV. PIANCERRETO)
14678,VALLE CERRINA (STAB. PETRINI)
14681,VALLE CERRINA
14684,VALLE CERRINA (PATELEC)
14687,VALLE CERRINA (PATELEC)
14690,MONTALDO (BIVIO)
14693,GAMINELLA (CASE SPARSE)
14696,GAMINELLA (BV. POZZENGO)
14699,GAMINELLA (BV. MOMBELLO)
14702,CASALINO (BIVIO)
14705,SERRALUNGA (BV. MORSINGO)
14708,MONCARATO (CASC. GAMBARELLO)
14711,SERRALUNGA (BV. MONCARATO)
14714,SERRALUNGA (BV. SOLONGHELLO)
14717,SERRALUNGA (BV. CASTAGNONE)
14720,SERRALUNGA (MADONNINA)
14723,SERRALUNGA (BV. CERESETO)
14726,SERRALUNGA (DUE PUNTE)
14729,OZZANO (BV. QUARTI)
14732,OZZANO
14735,SAN GIORGIO MONFERRATO
14738,SAN GIORGIO (STAB. VALMET)
14741,SAN GIORGIO (BV. S.GERMANO)
14744,CASALE (OSPEDALE)
14747,CASALE (C.SO VALENTINO 182)
14750,CASALE (C.SO VALENTINO 66)
14753,CASALE (TERMINAL)
14760,CASALE (P.ZZA VENEZIA)
14765,CASALE (STAZIONE FS)
14822,VILLADEATI (CENTRO)
14825,ZANCO (QUARTA)
14828,ZANCO (BV. FONTANINA)
14831,TRITTANGO
14834,ALFIANO NATTA (CARDONA)
14837,ALFIANO NATTA (BV. CASARELLO)
14840,ALFIANO NATTA (P.ZA VITT.EMANUELE III)
14843,TONCO (CASE PALETTI)
14846,TONCO
14849,TONCO (CASORZO)
14852,TONCO (FORNACE)
14855,FRINCO (BV. MOLINASSO)
14858,CASTELL'ALFERO (BV. CASALINO)
14867,CASTELL'ALFERO (STAZIONE FS)
14870,CASTELL'ALFERO
14873,CASTELL'ALFERO (CASOTTO)
14876,CASTELL'ALFERO (BV. SERRA PERNO)
14879,PORTACOMARO (CENTRO)
14882,PORTACOMARO (ISOFLUSS)
14885,VALGERA COPPI
14886,ASTI (C.SO CASALE-IPERMERCATO IL BORGO)
14887,ASTI (C.SO CASALE/V. DESIDERI)
14888,ASTI (C.SO CASALE /V. TOSI)
14891,ASTI (P.ZA VITTORIA)
14894,ASTI (C.SO FERRARIS/V. TORRICELLI)
14900,MURISENGO (BRICCO)
14903,MURISENGO (BV. ALBARENGO)
14906,COLCAVAGNO (BIVIO)
14909,SCANDELUZZA (LOC. CANTONE)
14912,SCANDELUZZA (MUNICIPIO)
14915,SCANDELUZZA (FINE PAESE)
14921,RINCO (BV. SP. 22)
14924,ZANCO (BV. SP. 22)
14927,FRINCO (COMUNE)
14930,FRINCO (SAN ROCCO)
14933,SAN DEFENDENTE (LOC. GERBETTO)
14936,SAN DEFENDENTE
14939,SAN DEFENDENTE (MULINO)
14942,CALLIANETTO (BV. CASTELL'ALFERO)
